year,month,day,hour,member,weekend,season,temperature,dewpoint,humidity,windspeed,windgust,pressure,precip,precipaccum,weather,rental
2017,4,28,22,273,0,spring,23.33,64,71,3,0,30,0,0,2,419
2017,4,28,23,205,0,spring,22.22,67,84,8,0,30,0,0,2,287
2017,4,29,0,150,1,spring,25,72,84,10,0,30.1,0,0,1,244
2017,4,29,1,78,1,spring,21.67,68,90,6,0,30,0,0,2,155
2017,4,29,2,40,1,spring,21.11,68,93,3,0,30,0,0,2,69
2017,4,29,3,30,1,spring,21.11,68,93,3,0,30,0,0,2,46
2017,4,29,4,11,1,spring,23.33,68,82,6.33,0,30.03,0,0,4,14
2017,4,29,5,25,1,spring,22.78,68,84,7,0,30,0,0,2,38
2017,4,29,6,54,1,spring,21.67,68,90,13,0,30,0,0,2,77
2017,4,29,7,159,1,spring,21.67,68,90,8,0,30,0,0,2,236
2017,4,29,8,262,1,spring,22.78,69,87,7,0,30.1,0,0,2,412
2017,4,29,9,420,1,spring,23.33,68,82,5,0,30.1,0,0,2,703
2017,4,29,10,551,1,spring,26.11,67,66,8,0,30.1,0,0,2,941
2017,4,29,11,530,1,spring,27.22,63,54,9,0,30.1,0,0,2,1082
2017,4,29,12,555,1,spring,27.78,68,62,13,0,30.1,0,0,2,1193
2017,4,29,13,456,1,spring,30,68,55,15,0,30,0,0,2,1095
2017,4,29,14,515,1,spring,31.11,67,49,16,0,30,0,0,2,1159
2017,4,29,15,555,1,spring,32.22,70,52,13,0,30,0,0,2,1195
2017,4,29,16,538,1,spring,31.67,68,50,12,0,30,0,0,2,1193
2017,4,29,17,476,1,spring,32.22,63,40,9,0,30,0,0,2,991
2017,4,29,18,465,1,spring,32.22,65,43,7,0,30,0,0,2,884
2017,4,29,19,389,1,spring,28.89,68,58,9,0,30,0,0,2,774
2017,4,29,20,303,1,spring,27.22,70,69,7,0,30,0,0,2,630
2017,4,29,21,260,1,spring,26.11,71,77,7,0,30,0,0,2,446
2017,4,29,22,222,1,spring,25.56,72,81,9,0,30.1,0,0,2,423
2017,4,29,23,214,1,spring,25,71,82,9,0,30.1,0,0,1,412
2017,4,30,0,136,1,spring,20,64,87,12,0,30,0,0,1,223
2017,4,30,1,84,1,spring,24.44,72,87,8,0,30.1,0,0,1,141
2017,4,30,2,86,1,spring,23.89,72,90,8,0,30.1,0,0,1,136
2017,4,30,3,31,1,spring,23.89,72,90,7,0,30,0,0,1,55
2017,4,30,4,10,1,spring,22.78,71,93,7,0,30.1,0,0,1,32
2017,4,30,5,20,1,spring,22.78,71,93,3,0,30,0,0,1,34
2017,4,30,6,37,1,spring,22.5,71,95,6.5,0,30.1,0,0,2,67
2017,4,30,7,90,1,spring,22.22,69,91,9,0,30.1,0,0,2,137
2017,4,30,8,196,1,spring,22.22,69,91,8,0,30.1,0,0,2,344
2017,4,30,9,302,1,spring,23.33,69,85,5,0,30.1,0,0,2,560
2017,4,30,10,411,1,spring,24.17,69.5,82,8,0,30.1,0,0,2,843
2017,4,30,11,518,1,spring,26.3,71,76,3.67,0,30.1,0,0,2,1118
2017,4,30,12,587,1,spring,28.33,72,69,3,0,30.1,0,0,2,1274
2017,4,30,13,602,1,spring,29.44,72,65,5,0,30.1,0,0,2,1287
2017,4,30,14,520,1,spring,28.89,69,61,13,0,30,0,0,2,1110
2017,4,30,15,514,1,spring,30,69,57,14,0,30,0,0,2,1032
2017,4,30,16,532,1,spring,28.89,68,58,14,0,30,0,0,2,1050
2017,4,30,17,535,1,spring,30.56,68,53,14,28,30,0,0,2,1043
2017,4,30,18,475,1,spring,29.44,65,51,21,0,30,0,0,2,921
2017,4,30,19,466,1,spring,27.22,66,60,12,0,30,0,0,2,819
2017,4,30,20,308,1,spring,26.11,67,66,10,0,30,0,0,2,574
2017,4,30,21,229,1,spring,25.56,67,68,8,0,30,0,0,1,413
2017,4,30,22,129,1,spring,25.56,65,64,6,0,30,0,0,1,256
2017,4,30,23,71,1,spring,21.94,66,82.5,13,0,30,0,0,1,144
2017,5,1,0,26,0,spring,24.44,66,71,12,0,29.6,0,0,2,59
2017,5,1,1,7,0,spring,18.89,63,90,9,0,30,0,0,2,24
2017,5,1,2,10,0,spring,18.89,63,90,8,0,30,0,0,2,20
2017,5,1,3,6,0,spring,17.78,62,93,8,0,30,0,0,1,6
2017,5,1,4,13,0,spring,17.78,62,93,6.5,0,29.95,0,0,1,16
2017,5,1,5,92,0,spring,18.33,62,90,6,0,29.9,0,0,2,97
2017,5,1,6,306,0,spring,20.56,65,87,7.5,0,29.9,0,0,2,330
2017,5,1,7,762,0,spring,22.78,67,81,14,22,29.9,0,0,2,800
2017,5,1,8,906,0,spring,22.78,66,79,15,0,29.9,0,0,2,979
2017,5,1,9,432,0,spring,23.33,66,76,15,0,29.9,0,0,2,541
2017,5,1,10,233,0,spring,24.81,66.33,70,18.67,27.67,29.9,0,0,2,357
2017,5,1,11,222,0,spring,26.11,67,66,21,29,29.9,0,0,2,390
2017,5,1,12,321,0,spring,25.56,67,68,16,25,29.9,0,0,2,492
2017,5,1,13,347,0,spring,26.11,66,64,18,29,29.9,0,0,2,526
2017,5,1,14,300,0,spring,28.33,66,56,22,30,29.8,0,0,2,487
2017,5,1,15,398,0,spring,28.89,67,56,15,0,29.8,0,0,2,570
2017,5,1,16,696,0,spring,27.78,67,60,17,29,29.7,0,0,2,926
2017,5,1,17,1373,0,spring,27.22,67,62,21,0,29.7,0,0,2,1620
2017,5,1,18,1043,0,spring,27.22,67,62,18,0,29.7,0,0,2,1236
2017,5,1,19,481,0,spring,26.67,65,60,21,30,29.6,0,0,2,588
2017,5,1,20,283,0,spring,26.67,64,58,16,23,29.6,0,0,3,336
2017,5,1,21,206,0,spring,23.89,68,79,13,0,29.6,0,0,2,269
2017,5,1,22,130,0,spring,24.44,66,71,14,0,29.6,0,0,3,183
2017,5,1,23,85,0,spring,23.89,67,76,13,0,29.6,0,0,2,130
2017,5,2,0,31,0,spring,18.33,40,40,3,0,29.8,0,0,2,63
2017,5,2,1,9,0,spring,24.17,66,72,16.5,26.5,29.6,0,0,2,19
2017,5,2,2,8,0,spring,23.61,66,74.5,20,30,29.6,0,0,2,19
2017,5,2,3,8,0,spring,23.33,67,79,15,25,29.6,0,0,2,21
2017,5,2,4,10,0,spring,22.22,66,81,15.67,0,29.6,0,0,1,11
2017,5,2,5,87,0,spring,21.67,64,78,16,0,29.6,0,0,1,97
2017,5,2,6,417,0,spring,20.56,63,81,14,0,29.6,0,0,1,441
2017,5,2,7,1053,0,spring,20,62,81,9,0,29.6,0,0,1,1110
2017,5,2,8,1200,0,spring,20.56,61,75,8.5,0,29.7,0,0,1,1279
2017,5,2,9,478,0,spring,21.11,61,73,12,0,29.7,0,0,2,569
2017,5,2,10,249,0,spring,22.78,54,51,16,28,29.7,0,0,2,334
2017,5,2,11,292,0,spring,23.33,51,45,17,24,29.7,0,0,2,437
2017,5,2,12,394,0,spring,23.89,45,34,18,24,29.7,0,0,1,549
2017,5,2,13,363,0,spring,23.89,42,31,21,26,29.7,0,0,1,545
2017,5,2,14,346,0,spring,23.89,41,29,20,30,29.7,0,0,1,533
2017,5,2,15,473,0,spring,24.44,40,27,18,26,29.7,0,0,1,688
2017,5,2,16,801,0,spring,25,40,26,16,25,29.7,0,0,2,1009
2017,5,2,17,1540,0,spring,26.11,40,25,18,25,29.7,0,0,1,1810
2017,5,2,18,1196,0,spring,25.83,34.5,20.5,19.5,31,29.7,0,0,1,1420
2017,5,2,19,720,0,spring,23.89,35,23,20,31,29.7,0,0,1,886
2017,5,2,20,487,0,spring,22.78,34,24,14,0,29.8,0,0,1,611
2017,5,2,21,317,0,spring,21.67,34,26,10,0,29.8,0,0,1,428
2017,5,2,22,202,0,spring,20.56,34,27,7,0,29.8,0,0,1,291
2017,5,2,23,113,0,spring,20,35,30,5,0,29.8,0,0,1,142
2017,5,3,0,46,0,spring,14.44,39,49,3,0,30.2,0,0,1,65
2017,5,3,1,14,0,spring,17.22,41,45,5,0,29.8,0,0,2,32
2017,5,3,2,18,0,spring,17.78,42,45,0,0,29.8,0,0,2,28
2017,5,3,3,7,0,spring,17.78,39,40,8,0,29.8,0,0,2,8
2017,5,3,4,10,0,spring,18.33,39,39,8,0,29.9,0,0,2,12
2017,5,3,5,98,0,spring,17.22,40,43,9,0,29.9,0,0,1,102
2017,5,3,6,372,0,spring,16.11,42,50,13,0,29.9,0,0,1,399
2017,5,3,7,1036,0,spring,16.11,42,50,10,0,29.9,0,0,1,1095
2017,5,3,8,1172,0,spring,16.67,41,46,15,26,29.9,0,0,1,1270
2017,5,3,9,526,0,spring,17.22,40,43,21,28,30,0,0,1,634
2017,5,3,10,273,0,spring,17.22,36,37,21,28,30,0,0,1,388
2017,5,3,11,310,0,spring,17.78,36,35,20,29,30,0,0,1,432
2017,5,3,12,395,0,spring,17.22,35,35,12,26,30.1,0,0,1,564
2017,5,3,13,363,0,spring,18.33,36,34,16,28,30.1,0,0,2,538
2017,5,3,14,282,0,spring,18.33,36,34,24,30,30.1,0,0,1,446
2017,5,3,15,400,0,spring,18.89,38,36,21,29,30.1,0,0,2,556
2017,5,3,16,791,0,spring,18.89,38,36,16,29,30.1,0,0,1,1032
2017,5,3,17,1442,0,spring,18.33,37,36,17,25,30.1,0,0,1,1713
2017,5,3,18,1145,0,spring,18.33,37,36,12,20,30.1,0,0,1,1400
2017,5,3,19,667,0,spring,17.78,36,35,9,0,30.1,0,0,1,859
2017,5,3,20,448,0,spring,16.67,37,39,8,0,30.1,0,0,1,552
2017,5,3,21,294,0,spring,16.11,37,41,9,0,30.2,0,0,1,379
2017,5,3,22,261,0,spring,15,39,48,7,0,30.2,0,0,1,315
2017,5,3,23,79,0,spring,15,40,49,6,0,30.2,0,0,1,112
2017,5,4,0,27,0,spring,13.33,54,93,8,0,29.9,0,0,3,40
2017,5,4,1,9,0,spring,13.89,41,55,0,0,30.2,0,0,1,18
2017,5,4,2,6,0,spring,13.33,42,60,3,0,30.2,0,0,1,8
2017,5,4,3,5,0,spring,12.78,42,62,5,0,30.2,0,0,1,7
2017,5,4,4,18,0,spring,12.78,42,62,6,0,30.2,0,0,1,18
2017,5,4,5,83,0,spring,11.67,45,74,10,0,30.2,0,0,2,85
2017,5,4,6,345,0,spring,12.78,43,64,10,0,30.2,0,0,2,361
2017,5,4,7,880,0,spring,12.78,41,59,9,0,30.2,0,0,1,929
2017,5,4,8,1216,0,spring,13.89,40,53,10,0,30.2,0,0,1,1299
2017,5,4,9,562,0,spring,14.44,42,56,10,0,30.2,0,0,2,659
2017,5,4,10,274,0,spring,15.56,44,55,15,0,30.2,0,0,2,373
2017,5,4,11,336,0,spring,16.67,42,48,14,0,30.2,0,0,2,487
2017,5,4,12,476,0,spring,17.78,44,48,15,0,30.2,0,0,2,654
2017,5,4,13,393,0,spring,18.33,44,47,17,0,30.1,0,0,2,571
2017,5,4,14,316,0,spring,18.89,45,47,20,24,30.1,0,0,2,498
2017,5,4,15,404,0,spring,18.33,46,50,15,25,30.1,0,0,2,597
2017,5,4,16,764,0,spring,18.89,47,50,9,18,30.1,0,0,2,968
2017,5,4,17,1309,0,spring,18.89,47.33,50.67,10,7,30,0,0,2,1572
2017,5,4,18,1040,0,spring,18.33,48,54,16,24,30,0,0,2,1242
2017,5,4,19,632,0,spring,17.78,48,56,13,0,30,0,0,2,768
2017,5,4,20,286,0,spring,17.78,49,58,16.5,23.5,30,0,0,2,344
2017,5,4,21,150,0,spring,16.39,50,66,15.5,11.5,30,0,0,3,183
2017,5,4,22,76,0,spring,14.44,52,81,15,0,30,0,0,3,115
2017,5,4,23,49,0,spring,13.61,54,91,11,0,29.9,0,0,3,55
2017,5,5,0,16,0,spring,18.89,64,93,1.5,0,29.4,0,0,2,19
2017,5,5,1,14,0,spring,14.44,55.33,91,10,6,29.9,0,0,2,18
2017,5,5,2,12,0,spring,15,56,90,8,8,29.8,0,0,2,18
2017,5,5,3,6,0,spring,15.56,56,86,14,21,29.8,0,0,2,8
2017,5,5,4,6,0,spring,16.11,57,87,8,0,29.7,0,0,2,6
2017,5,5,5,9,0,spring,16.11,58.5,91.5,11,0,29.7,0.1,0,3,11
2017,5,5,6,49,0,spring,16.67,60.25,93.75,15,11.5,29.6,0.1,0,3,51
2017,5,5,7,119,0,spring,17.5,62,95,12,20.5,29.6,0.15,0,3,123
2017,5,5,8,106,0,spring,18.52,64,95.67,18.33,19,29.53,0.07,0.3,4,111
2017,5,5,9,98,0,spring,18.7,64.78,96.67,13.22,12.44,29.52,0.22,0,4,105
2017,5,5,10,171,0,spring,19.17,65.5,96.5,12.5,0,29.5,0.2,0,1,197
2017,5,5,11,225,0,spring,18.89,64,93,12,0,29.5,0,0,2,294
2017,5,5,12,294,0,spring,19.44,64,90,8,0,29.5,0,0,2,385
2017,5,5,13,286,0,spring,20.56,65.5,88.5,8,0,29.5,0,0,2,375
2017,5,5,14,307,0,spring,21.11,66,87,14,0,29.5,0,0,2,456
2017,5,5,15,425,0,spring,22.78,68,84,15,0,29.4,0,0,2,584
2017,5,5,16,677,0,spring,23.75,66.5,75.25,18.75,20,29.4,0,0,2,878
2017,5,5,17,994,0,spring,23.15,65,74,20.67,28,29.4,0,0,2,1189
2017,5,5,18,751,0,spring,22.5,65,77,18,26,29.4,0,0,2,887
2017,5,5,19,527,0,spring,22.22,64.67,78,14.33,8,29.4,0,0,2,652
2017,5,5,20,304,0,spring,21.67,65,81,15,0,29.4,0,0,2,407
2017,5,5,21,189,0,spring,20.56,66,90,13,0,29.4,0,0,3,279
2017,5,5,22,72,0,spring,19.44,65,93,15.8,0,29.4,0.06,0,3,93
2017,5,5,23,95,0,spring,18.89,64,93.5,5.75,0,29.4,0.15,0,3,117
2017,5,6,0,87,1,spring,14.17,54.5,90,6.5,0,29.5,0,0,1,127
2017,5,6,1,58,1,spring,18.33,63,93,8,0,29.4,0,0,2,73
2017,5,6,2,51,1,spring,17.22,58,84,13,0,29.3,0,0,1,71
2017,5,6,3,30,1,spring,16.11,56,83,15,0,29.3,0,0,1,47
2017,5,6,4,9,1,spring,15,54,83,12,0,29.3,0,0,1,14
2017,5,6,5,7,1,spring,13.89,52,83,15,0,29.3,0,0,1,7
2017,5,6,6,38,1,spring,13.89,51,81,17,0,29.3,0,0,1,47
2017,5,6,7,108,1,spring,14.44,52,81,20,26,29.3,0,0,2,129
2017,5,6,8,200,1,spring,14.44,52,81,14,0,29.3,0,1,2,263
2017,5,6,9,318,1,spring,14.44,52,81,15,24,29.4,0,0,2,411
2017,5,6,10,303,1,spring,14.31,52.5,83,13,0,29.4,0,0,3,418
2017,5,6,11,238,1,spring,13.15,54,93.33,10.33,0,29.4,0,0,3,321
2017,5,6,12,241,1,spring,14.44,53,84,10.67,7.67,29.4,0,0,3,328
2017,5,6,13,272,1,spring,13.89,48,72,14,30,29.4,0,0,3,399
2017,5,6,14,293,1,spring,13.33,48,75,14,25,29.4,0,0,3,474
2017,5,6,15,338,1,spring,13.33,46,69,16,23,29.5,0,0,2,557
2017,5,6,16,361,1,spring,13.33,46.5,70.5,10,0,29.5,0,0,3,552
2017,5,6,17,204,1,spring,13.33,48.5,76,8,0,29.5,0,0,3,311
2017,5,6,18,181,1,spring,13.33,50,80,9,0,29.5,0,0,3,253
2017,5,6,19,198,1,spring,13.06,50.5,83.5,9,0,29.5,0,0,3,281
2017,5,6,20,169,1,spring,12.78,49.33,81,7.67,0,29.5,0,0,2,231
2017,5,6,21,141,1,spring,11.94,49.5,86,7.5,0,29.6,0,0,2,189
2017,5,6,22,121,1,spring,11.11,47,83,5,0,29.6,0,0,1,166
2017,5,6,23,107,1,spring,10.56,46,83,7,0,29.6,0,0,1,173
2017,5,7,0,85,1,spring,13.33,34,44,13,21,29.9,0,0,2,114
2017,5,7,1,51,1,spring,10,43,77,7,0,29.6,0,0,1,67
2017,5,7,2,32,1,spring,10.56,42,71,10,0,29.6,0,0,1,41
2017,5,7,3,15,1,spring,10,41,71,10,0,29.6,0,0,1,20
2017,5,7,4,8,1,spring,8.89,41,77,7,0,29.6,0,0,1,8
2017,5,7,5,6,1,spring,8.33,40,77,6,0,29.7,0,0,1,8
2017,5,7,6,28,1,spring,7.78,41,83,7,0,29.7,0,0,1,34
2017,5,7,7,61,1,spring,9.44,40,71,9,0,29.7,0,0,1,79
2017,5,7,8,165,1,spring,11.11,40,63,10,0,29.7,0,0.1,2,233
2017,5,7,9,272,1,spring,12.22,39,57,20,28,29.8,0,0,2,411
2017,5,7,10,382,1,spring,12.78,38,53,14,23,29.8,0,0,2,602
2017,5,7,11,477,1,spring,14.44,39,49,18,26,29.8,0,0,2,780
2017,5,7,12,528,1,spring,15,38,46,22,30,29.8,0,0,2,879
2017,5,7,13,506,1,spring,14.44,37,46,15,23,29.8,0,0,2,875
2017,5,7,14,498,1,spring,16.67,38,41,15,28,29.8,0,0,2,949
2017,5,7,15,500,1,spring,17.78,36,35,13,21,29.8,0,0,2,921
2017,5,7,16,474,1,spring,16.67,34,35,15,0,29.7,0,0,2,831
2017,5,7,17,502,1,spring,17.78,36,35,15,24,29.7,0,0,2,840
2017,5,7,18,425,1,spring,15.56,35,39,10,0,29.8,0,0,1,595
2017,5,7,19,274,1,spring,16.11,37,41,14,0,29.8,0,0,2,421
2017,5,7,20,226,1,spring,15,36,42,14,0,29.8,0,0,2,348
2017,5,7,21,174,1,spring,14.44,36,44,13,23,29.8,0,0,2,293
2017,5,7,22,73,1,spring,13.89,36,45,9,0,29.8,0,0,2,146
2017,5,7,23,50,1,spring,13.89,33,40,13,0,29.9,0,0,2,118
2017,5,8,0,20,0,spring,12.22,39,57,0,0,30,0,0,2,59
2017,5,8,1,10,0,spring,12.22,35,49,7,0,29.9,0,0,2,15
2017,5,8,2,3,0,spring,11.67,35,50,7,0,29.9,0,0,1,9
2017,5,8,3,1,0,spring,10,35,57,8,0,29.9,0,0,1,1
2017,5,8,4,15,0,spring,9.44,36,61,7,0,29.9,0,0,1,18
2017,5,8,5,74,0,spring,8.89,36,63,7,0,29.9,0,0,2,80
2017,5,8,6,297,0,spring,8.33,36,66,8,0,29.9,0,0,1,308
2017,5,8,7,730,0,spring,9.44,35,59,9,0,30,0,0,1,761
2017,5,8,8,964,0,spring,11.11,32,47,9,0,30,0,0,1,1034
2017,5,8,9,401,0,spring,12.22,29,38,14,0,30,0,0,1,481
2017,5,8,10,212,0,spring,13.33,29,36,13,0,30,0,0,1,346
2017,5,8,11,237,0,spring,13.33,26,32,17,25,30,0,0,1,402
2017,5,8,12,339,0,spring,15.56,27,28,17,23,30,0,0,1,522
2017,5,8,13,363,0,spring,15,27,29,9,22,30,0,0,1,542
2017,5,8,14,319,0,spring,15.56,28,30,6,20,29.9,0,0,1,513
2017,5,8,15,419,0,spring,17.22,27,26,14,26,29.9,0,0,1,608
2017,5,8,16,701,0,spring,17.78,28,26,13,22,29.9,0,0,2,914
2017,5,8,17,1455,0,spring,17.5,27.5,26,13.5,11,29.9,0,0,2,1712
2017,5,8,18,1044,0,spring,17.22,27,26,8,0,29.9,0,0,1,1249
2017,5,8,19,629,0,spring,17.22,26,25,14,23,29.9,0,0,2,755
2017,5,8,20,405,0,spring,16.67,27,26,10,0,29.9,0,0,1,501
2017,5,8,21,232,0,spring,14.44,30,35,6,0,29.9,0,0,1,312
2017,5,8,22,147,0,spring,13.89,30,36,7,0,30,0,0,2,190
2017,5,8,23,65,0,spring,13.89,29,34,5,0,29.9,0,0,1,80
2017,5,9,0,23,0,spring,12.78,37,51,5,0,29.9,0,0,1,54
2017,5,9,1,12,0,spring,10.56,40,66,3,0,30,0,0,1,18
2017,5,9,2,7,0,spring,10.56,38,61,5,0,30,0,0,1,9
2017,5,9,3,2,0,spring,8.89,39,71,5,0,30,0,0,1,2
2017,5,9,4,14,0,spring,8.33,38,71,3,0,30,0,0,1,14
2017,5,9,5,76,0,spring,8.33,38,71,5,0,30,0,0,2,83
2017,5,9,6,346,0,spring,8.33,34,61,6,0,30,0,0,1,356
2017,5,9,7,843,0,spring,8.89,34,58,10,0,30,0,0,1,873
2017,5,9,8,1225,0,spring,10.56,31,46,10,0,30,0,0,1,1291
2017,5,9,9,540,0,spring,12.78,31,40,13,0,30,0,0,1,624
2017,5,9,10,264,0,spring,13.89,28,33,9,0,30,0,0,1,369
2017,5,9,11,256,0,spring,15.56,28,30,10,0,30,0,0,1,383
2017,5,9,12,373,0,spring,16.11,25,25,7,0,30,0,0,1,522
2017,5,9,13,389,0,spring,17.22,25,24,12,0,30,0,0,1,526
2017,5,9,14,373,0,spring,17.78,24,22,13,17,30,0,0,1,554
2017,5,9,15,424,0,spring,18.33,27,24,3,0,30,0,0,1,626
2017,5,9,16,727,0,spring,18.89,27,23,7,0,29.9,0,0,1,915
2017,5,9,17,1435,0,spring,18.33,29,26,3,0,29.9,0,0,1,1688
2017,5,9,18,1088,0,spring,18.89,31,27,7,0,29.9,0,0,2,1307
2017,5,9,19,661,0,spring,18.33,31,28,7,0,29.9,0,0,2,808
2017,5,9,20,456,0,spring,16.11,35,38,7,0,29.9,0,0,2,594
2017,5,9,21,307,0,spring,15.56,39,46,12,0,29.9,0,0,2,403
2017,5,9,22,180,0,spring,13.33,36,47,6,0,29.9,0,0,1,230
2017,5,9,23,82,0,spring,13.33,37,49,7,0,29.9,0,0,1,120
2017,5,10,0,35,0,spring,17.78,47,54,5,0,30,0,0,2,43
2017,5,10,1,21,0,spring,12.78,40,57,0,0,30,0,0,2,27
2017,5,10,2,4,0,spring,11.11,39,61,3,0,29.9,0,0,2,6
2017,5,10,3,4,0,spring,11.67,39,59,0,0,29.9,0,0,2,6
2017,5,10,4,11,0,spring,10.56,41,68,0,0,29.9,0,0,1,11
2017,5,10,5,76,0,spring,10,42,74,3,0,30,0,0,2,84
2017,5,10,6,362,0,spring,10.56,41,68,0,0,30,0,0,2,381
2017,5,10,7,872,0,spring,10.56,46,83,0,0,30,0,0,2,918
2017,5,10,8,1182,0,spring,12.22,46,75,3,0,30,0,0,2,1252
2017,5,10,9,495,0,spring,13.89,48,72,5,0,30,0,0,2,587
2017,5,10,10,260,0,spring,16.11,46,58,6,0,30,0,0,2,384
2017,5,10,11,305,0,spring,17.22,47,56,3,0,30,0,0,2,439
2017,5,10,12,435,0,spring,19.44,47,49,5,0,30,0,0,2,641
2017,5,10,13,451,0,spring,21.11,43,38,5,0,30,0,0,2,635
2017,5,10,14,368,0,spring,23.89,40,28,9,0,30,0,0,2,572
2017,5,10,15,495,0,spring,23.89,38,26,10,0,29.9,0,0,2,683
2017,5,10,16,820,0,spring,23.89,38,26,7,0,29.9,0,0,2,1076
2017,5,10,17,1435,0,spring,24.44,40,27,7,0,29.9,0,0,2,1787
2017,5,10,18,1165,0,spring,23.89,40,28,7,0,29.9,0,0,2,1445
2017,5,10,19,729,0,spring,21.11,47,44,12,0,29.9,0,0,2,954
2017,5,10,20,418,0,spring,19.44,46,47,12,0,29.9,0,0,2,555
2017,5,10,21,341,0,spring,18.89,47,50,6,0,30,0,0,2,425
2017,5,10,22,357,0,spring,18.33,50,58,7,0,30,0,0,2,457
2017,5,10,23,128,0,spring,18.33,47,52,6,0,30,0,0,2,161
2017,5,11,0,41,0,spring,11.67,49,86,7,0,30,0,0,2,54
2017,5,11,1,14,0,spring,16.67,45.5,54.5,1.5,0,30,0,0,2,25
2017,5,11,2,12,0,spring,17.22,46,54,0,0,29.9,0,0,2,18
2017,5,11,3,6,0,spring,17.22,48,58,0,0,29.9,0,0,2,10
2017,5,11,4,7,0,spring,16.11,50,67,7,0,29.9,0,0,2,8
2017,5,11,5,76,0,spring,15,49,69,7,0,29.9,0,0,2,80
2017,5,11,6,324,0,spring,14.44,52.5,82.5,7.5,0,29.9,0,0,2,338
2017,5,11,7,626,0,spring,14.58,54.25,86.25,8.5,0,29.9,0,0,4,663
2017,5,11,8,202,0,spring,14.72,54.67,87.17,9.5,0,29.9,0.02,0,4,214
2017,5,11,9,73,0,spring,13.89,56,96,6.25,0,29.9,0.08,0,3,78
2017,5,11,10,44,0,spring,13.61,55,94.5,10.5,0,29.9,0.15,0,3,50
2017,5,11,11,42,0,spring,13.15,54,93.33,7,0,29.9,0.13,0,3,46
2017,5,11,12,50,0,spring,13.33,53,90,9,0,29.9,0.2,0,3,57
2017,5,11,13,45,0,spring,12.78,53.33,94,8.33,0,29.9,0.03,0,3,51
2017,5,11,14,48,0,spring,12.78,53.75,95.25,6.25,0,29.9,0.02,0,3,56
2017,5,11,15,117,0,spring,12.7,52.86,93,12,0,29.9,0.04,0,3,125
2017,5,11,16,150,0,spring,12.56,53,94.6,8.4,0,29.9,0,0,3,158
2017,5,11,17,319,0,spring,12.33,53,96.2,13,0,29.9,0,0,3,334
2017,5,11,18,253,0,spring,11.85,52,95,12.67,0,29.9,0,0,3,273
2017,5,11,19,277,0,spring,11.48,50.67,93,12,0,29.9,0.07,0,3,300
2017,5,11,20,224,0,spring,11.11,50.5,95,7,0,30,0,0,2,257
2017,5,11,21,179,0,spring,11.94,51.5,93.5,8,0,30,0,0,2,222
2017,5,11,22,115,0,spring,11.67,49,86,8,0,30,0,0,2,132
2017,5,11,23,83,0,spring,11.67,49,86,5,0,30,0,0,2,98
2017,5,12,0,33,0,spring,10,48,93,6,0,29.9,0.1,0,3,41
2017,5,12,1,25,0,spring,11.67,48,83,3,0,30,0,0,2,45
2017,5,12,2,21,0,spring,11.67,47,80,7,0,30,0,0,2,26
2017,5,12,3,0,0,spring,11.67,48,83,6,0,30,0,0,2,2
2017,5,12,4,18,0,spring,11.67,48,83,8,0,30,0,0,2,20
2017,5,12,5,69,0,spring,11.67,49,86,7,0,30,0,0,2,71
2017,5,12,6,293,0,spring,11.67,48,83,7,0,30,0,0,2,299
2017,5,12,7,673,0,spring,11.67,49,86,7,0,30,0,0,2,700
2017,5,12,8,956,0,spring,12.22,49,83,6,0,30,0,1,2,1014
2017,5,12,9,490,0,spring,12.78,49,80,6,0,30,0,0,2,571
2017,5,12,10,223,0,spring,13.33,49,77,8,0,30,0,0,2,315
2017,5,12,11,322,0,spring,13.33,48.5,76,9.5,0,30,0,0,2,485
2017,5,12,12,401,0,spring,14.26,48.67,72,10,0,30,0,0,2,581
2017,5,12,13,368,0,spring,14.72,48.5,69.5,9,0,30,0,0,2,566
2017,5,12,14,377,0,spring,14.44,47.5,68.5,11,0,30,0,0,2,593
2017,5,12,15,386,0,spring,14.44,48,70,10,0,30,0,0,2,545
2017,5,12,16,257,0,spring,13.89,48,72,12,0,30,0,0,3,312
2017,5,12,17,328,0,spring,13.33,50,80,9,0,30,0,0,3,381
2017,5,12,18,194,0,spring,12.22,50,86,12,0,30,0,0,3,211
2017,5,12,19,116,0,spring,11.67,51,93,9,0,30,0.1,0,3,131
2017,5,12,20,101,0,spring,11.11,49,89,10,0,30,0,0,3,112
2017,5,12,21,80,0,spring,11.11,49,89,8,0,30,0,0,3,82
2017,5,12,22,53,0,spring,10.56,48,89,9,0,30,0,0,3,67
2017,5,12,23,34,0,spring,10,48,93,9,0,29.9,0.1,0,3,43
2017,5,13,0,20,1,spring,11.67,48,83,6,0,29.8,0,0,2,23
2017,5,13,1,19,1,spring,10,48,93,8.5,0,29.9,0.05,0,3,19
2017,5,13,2,10,1,spring,10,49,96,7,0,29.9,0.1,0,3,10
2017,5,13,3,3,1,spring,10,49,96,9.67,0,29.9,0.07,0,3,3
2017,5,13,4,0,1,spring,10.37,49,93.33,12.67,0,29.8,0.07,0,3,0
2017,5,13,5,1,1,spring,10.56,50,96,13.5,0,29.8,0.1,0,3,2
2017,5,13,6,18,1,spring,10.69,49.75,94.5,13.25,0,29.8,0.05,0,3,20
2017,5,13,7,83,1,spring,10.56,49,92,13.67,0,29.8,0,0,2,98
